qid	r1	r2	Controversial question
11461	1.4	2.8	FALSE
11505	2.4	3.8	FALSE
11539	3.2	4.0	FALSE
11544	3.6	4.2	FALSE
11598	1.6	2.6	FALSE
11600	2.8	4.0	FALSE
11616	3.2	3.8	FALSE
11632	1.4	2.0	FALSE
11645	5.0	5.0	TRUE
11690	2.6	3.2	FALSE
11703	1.0	1.4	FALSE
11723	1.0	3.4	FALSE
11736	1.4	2.2	FALSE
11748	4.8	4.4	TRUE
11759	1.75	2.75	FALSE
11792	3.6	4.8	FALSE
11793	4.0	4.2	TRUE
11810	1.8	3.6	FALSE
11816	1.0	2.0	FALSE
11821	2.6	4.2	FALSE
11822	3.6	3.8	FALSE
11858	2.6	4.2	FALSE
11877	3.8	4.4	FALSE
11879	1.2	1.2	FALSE
11881	1.4545454545454500	3.590909090909090	FALSE
11882	1.2	2.8	FALSE
11922	1.4	1.4	FALSE
11924	2.6	4.0	FALSE
11944	3.8	4.4	FALSE
11967	1.2	1.8	FALSE
11968	1.0	2.4	FALSE
11972	4.8	5.0	TRUE
11991	2.6	2.2	FALSE
11997	3.9	4.6	FALSE
12006	3.4	4.0	FALSE
12007	3.0	3.8	FALSE
12017	1.4	2.0	FALSE
12021	3.6	4.0	FALSE
12023	4.0	5.0	TRUE
12094	1.8	1.6	FALSE
12096	1.0	2.6	FALSE
12149	1.2	1.8	FALSE
12162	1.8	2.8	FALSE
12163	3.0	4.25	FALSE
12170	2.8	3.4	FALSE
12180	2.8	4.6	FALSE
12216	1.2	3.2	FALSE
12217	2.4	3.2	FALSE
12234	1.2	3.4	FALSE
12272	1.6	2.6	FALSE
12293	1.2	2.0	FALSE
12305	2.8	3.6	FALSE
12308	1.6	2.4	FALSE
12315	1.8	2.6	FALSE
12316	1.2	2.4	FALSE
12325	3.0	3.8	FALSE
12330	2.0	4.0	FALSE
12363	2.6	3.2	FALSE
12388	1.7	2.5	FALSE
12412	1.8	3.2	FALSE
12427	1.0	1.8	FALSE
12434	1.0	3.0	FALSE
12439	4.0	4.4	TRUE
12476	1.2	2.4	FALSE
12544	3.6	4.2	FALSE
12581	4.4	4.6	TRUE
12602	1.2	1.8	FALSE
12689	1.2	2.0	FALSE
12714	4.8	4.8	TRUE
12715	1.6	3.6	FALSE
12716	1.6	2.6	FALSE
12717	1.6	2.6	FALSE
12721	3.4	4.0	FALSE
12726	2.4	3.8	FALSE
12732	4.6	4.2	TRUE
12733	3.4	4.4	FALSE
12756	3.5	4.5	FALSE
12787	2.8	3.8	FALSE
12807	1.25	3.25	FALSE
12824	1.25	2.0	FALSE
12884	3.8	4.4	FALSE
12885	3.0	3.8	FALSE
12889	2.8	3.8	FALSE
12908	1.75	2.5	FALSE
12944	2.4	3.4	FALSE
12959	2.2	3.6	FALSE
12964	2.0	3.2	FALSE
12992	1.6	2.6	FALSE
13012	2.0	2.8	FALSE
13045	1.4	4.0	FALSE
13104	1.6	3.0	FALSE
13126	2.4	3.4	FALSE
13140	1.2	1.8	FALSE
13141	1.5	1.75	FALSE
13144	1.2105263157894700	2.263157894736840	FALSE
13165	2.0	3.6	FALSE
13170	4.6	4.9	TRUE
13178	1.6	3.2	FALSE
13183	1.8	3.0	FALSE
13216	1.25	2.5	FALSE
13225	3.6	3.4	FALSE
13239	1.6	2.4	FALSE
13241	1.0	1.6	FALSE
13248	1.6	2.0	FALSE
13249	1.2	1.6	FALSE
13253	3.4	3.8	FALSE
13254	3.6	4.4	FALSE
13261	1.0	2.8	FALSE
13270	1.6	2.2	FALSE
13271	2.6	3.6	FALSE
13336	4.2	4.2	TRUE
13364	3.8	3.8	FALSE
13370	1.0	1.2	FALSE
13394	4.6	4.6	TRUE
13412	2.2	3.4	FALSE
13413	2.2	3.6	FALSE
13430	1.6	2.2	FALSE
13453	1.2	3.0	FALSE
13475	1.25	2.75	FALSE
13508	4.2	4.3	TRUE
13509	3.4	4.0	FALSE
13511	4.0	4.8	TRUE
13526	1.0	2.0	FALSE
13556	1.8	1.8	FALSE
13571	3.7	4.2	FALSE
13580	4.6	4.4	TRUE
13594	1.0	2.8	FALSE
13618	2.2	3.6	FALSE
13631	4.0	4.0	TRUE
13650	2.0	3.0	FALSE
13676	4.2	4.7	TRUE
13678	1.4	1.4	FALSE
13694	4.8	4.6	TRUE
13748	1.5333333333333300	3.2	FALSE
13753	2.8	2.4	FALSE
13754	2.6	3.4	FALSE
13767	2.25	3.0	FALSE
13770	4.0	4.0	TRUE
13774	1.2	2.0	FALSE
13777	1.4	2.4	FALSE
13778	2.875	3.5	FALSE
13789	3.2	3.2	FALSE
13791	1.2	2.8	FALSE
13801	2.0	3.6	FALSE
13806	4.0	4.4	TRUE
13807	2.6	4.6	FALSE
13852	3.4	2.8	FALSE
13870	1.8	3.2	FALSE
13880	1.8	3.8	FALSE
13885	1.0	1.2	FALSE
13889	1.6	2.0	FALSE
13896	1.0	2.5	FALSE
13939	2.2	3.6	FALSE
13943	1.2	1.6	FALSE
13964	2.0	3.0	FALSE
13967	1.8	2.4	FALSE
13985	3.0	4.25	FALSE
14036	1.2	2.8	FALSE
14057	4.6	4.6	TRUE
14075	3.4	4.2	FALSE
14079	1.2	2.6	FALSE
14082	1.25	1.5	FALSE
14110	1.5333333333333300	3.2	FALSE
14120	1.4	2.0	FALSE
14142	1.25	2.75	FALSE
14150	2.8	3.6	FALSE
14155	3.0	3.6666666666666700	FALSE
14196	1.0	1.6	FALSE
14283	1.4	2.4	FALSE
14297	2.0	3.6	FALSE
14298	1.4	2.8	FALSE
14312	1.0	1.0	FALSE
14340	1.2	1.8	FALSE
14354	1.4	2.0	FALSE
14359	1.8	1.6	FALSE
14362	4.0	4.6	TRUE
14368	1.0	1.5	FALSE
14375	1.6	2.6	FALSE
14390	2.0	3.25	FALSE
14405	2.6	4.0	FALSE
14408	2.8	4.4	FALSE
14429	1.0	1.8	FALSE
14447	2.0	4.0	FALSE
14460	1.0	2.4	FALSE
14490	1.6	2.4	FALSE
14529	1.6	2.6	FALSE
14548	2.4	3.8	FALSE
14572	1.3333333333333300	2.0	FALSE
14606	4.8	4.8	TRUE
14610	1.0	2.25	FALSE
14630	3.4	3.8	FALSE
14657	3.4	4.2	FALSE
14659	2.0	2.8	FALSE
14661	3.4	3.6	FALSE
14670	1.4	2.0	FALSE
14716	1.0	2.6	FALSE
14788	1.6	1.2	FALSE
14797	2.0	2.4	FALSE
14804	1.2	1.6	FALSE
14806	1.25	2.75	FALSE
14870	1.4	2.4	FALSE
14875	4.2	5.0	TRUE
14876	3.8	5.0	FALSE
14927	1.8	3.0	FALSE
14952	1.75	3.0	FALSE
14953	2.0	2.4	FALSE
14982	4.2	4.6	TRUE
14991	1.2	2.6	FALSE
15003	1.2	3.6	FALSE
15007	1.25	2.0	FALSE
15052	3.0	3.8	FALSE
15063	1.0	1.6	FALSE
15066	3.2	4.2	FALSE
15125	2.8	4.0	FALSE
15146	1.0	2.75	FALSE
15151	2.8	4.0	FALSE
15159	2.6	4.0	FALSE
15198	3.8666666666666700	4.333333333333330	FALSE
15220	4.0	4.4	TRUE
15240	1.4	1.4	FALSE
15255	3.9	4.2	FALSE
15262	2.2	3.4	FALSE
15296	1.6	2.4	FALSE
15309	1.8	3.0	FALSE
15412	3.0	4.0	FALSE
15414	1.0	1.75	FALSE
15428	3.4	2.4	FALSE
15429	2.2	2.4	FALSE
15456	1.25	1.75	FALSE
15457	1.8	2.8	FALSE
15467	1.2	2.0	FALSE
15473	2.0	3.0	FALSE
15484	4.2	4.8	TRUE
15613	4.4	4.6	TRUE
15615	2.2	4.0	FALSE
15643	2.4	3.6	FALSE
15644	2.0	3.2	FALSE
15675	3.4	3.6	FALSE
15685	3.2	4.2	FALSE
15694	1.4	2.6	FALSE
15699	4.4	4.4	TRUE
15731	2.5	2.8	FALSE
15733	4.6	4.6	TRUE
15739	1.2	1.4	FALSE
15755	2.8	4.8	FALSE
15783	1.8	1.8	FALSE
15787	1.8	2.2	FALSE
15795	3.8	4.4	FALSE
15806	1.2	2.0	FALSE
15866	1.25	1.5	FALSE
15884	3.4	3.6	FALSE
15909	3.6	3.8	FALSE
15931	3.333333333333330	3.0	FALSE
15953	1.5	3.0	FALSE
15969	1.0	1.0	FALSE
15970	1.4	1.8	FALSE
15971	1.4444444444444400	1.8888888888888900	FALSE
16004	1.2	2.4	FALSE
16030	2.4	3.4	FALSE
16071	3.0	4.0	FALSE
16079	2.0	3.2	FALSE
16087	1.6	2.8	FALSE
16179	1.8	2.2	FALSE
16235	1.7777777777777800	2.888888888888890	FALSE
16241	2.0	3.0	FALSE
16257	1.5	2.0	FALSE
16258	1.8	2.2	FALSE
16264	1.4	3.0	FALSE
16266	1.8	3.8	FALSE
16278	2.2	2.8	FALSE
16288	1.5	3.0	FALSE
16306	4.2	4.4	TRUE
16330	3.2	4.2	FALSE
16364	4.2	4.4	TRUE
16382	2.4	2.8	FALSE
16389	5.0	4.6	TRUE
16400	1.0	2.4	FALSE
16416	1.0	1.6	FALSE
16419	2.0	4.0	FALSE
16474	2.8	3.8	FALSE
16494	1.2	2.6	FALSE
16507	2.4	2.6	FALSE
16517	4.2	4.2	TRUE
16549	2.6	4.8	FALSE
16588	3.2	3.4	FALSE
16670	2.6	3.2	FALSE
16696	2.6666666666666700	4.666666666666670	FALSE
16702	4.2	5.0	TRUE
16720	3.5	4.25	FALSE
16723	5.0	5.0	TRUE
16729	2.2	2.8	FALSE
16730	2.4	3.0	FALSE
16770	1.4	2.0	FALSE
16782	1.8	2.6	FALSE
16814	2.08	2.92	FALSE
16821	1.6	2.2	FALSE
16825	3.4	3.7	FALSE
16827	2.4	3.8	FALSE
16841	3.2	4.2	FALSE
16846	1.2	1.6	FALSE
16862	2.0	4.4	FALSE
16863	4.4	5.0	TRUE
16876	1.3125	1.3125	FALSE
16893	1.8	2.4	FALSE
16919	4.0	4.2	TRUE
16990	4.0	4.6	TRUE
17009	1.0	2.6	FALSE
17010	1.3	2.8	FALSE
17023	2.6	3.2	FALSE
17056	1.2	1.6	FALSE
17067	1.6	1.8	FALSE
17087	2.0	3.8	FALSE
17107	4.6	4.8	TRUE
17125	4.2	4.4	TRUE
17137	1.4	2.2	FALSE
17154	2.8	3.8	FALSE
17169	1.8	2.8	FALSE
17174	1.0	1.4	FALSE
17176	2.0	3.4	FALSE
17180	1.8	4.0	FALSE
17204	3.2	4.0	FALSE
17209	1.4	2.8	FALSE
17211	1.8	2.6	FALSE
17241	1.0	2.0	FALSE
17246	3.0	3.0	FALSE
17251	3.6	4.2	FALSE
17270	4.4	5.0	TRUE
17271	4.6	4.6	TRUE
17274	1.4	2.4	FALSE
17313	1.4	1.8	FALSE
17336	1.6	2.8	FALSE
17349	3.8	4.2	FALSE
17410	1.0	1.8	FALSE
17423	1.8	2.6	FALSE
17446	3.1	3.6	FALSE
17465	2.0	2.0	FALSE
17476	1.0	1.75	FALSE
17488	4.2	4.6	TRUE
17518	1.4	3.6	FALSE
17523	2.6	3.8	FALSE
17534	1.4	3.0	FALSE
17537	3.4	3.4	FALSE
17568	3.8	4.0	FALSE
17576	1.0	2.6	FALSE
17603	1.4	2.4	FALSE
17636	2.2	2.8	FALSE
17659	2.6	3.0	FALSE
17672	4.6	5.0	TRUE
17712	3.6	4.4	FALSE
17713	4.8	4.8	TRUE
17732	3.8	4.8	FALSE
17754	1.1	1.6	FALSE
17759	2.0	2.4	FALSE
17760	2.4	3.4	FALSE
17761	2.2	2.4	FALSE
17776	4.2	4.0	TRUE
17814	3.8	4.0	FALSE
17831	3.1	4.4	FALSE
17855	3.6666666666666700	4.333333333333330	FALSE
17858	4.4	4.4	TRUE
17906	1.6	2.4	FALSE
17910	1.0	1.2	FALSE
17918	1.0	1.8	FALSE
17919	1.4	1.8	FALSE
17922	2.0	3.2	FALSE
17941	2.6	4.0	FALSE
17942	3.4	3.6	FALSE
17965	2.4	2.4	FALSE
18045	1.2	1.2	FALSE
18046	2.4	2.8	FALSE
18054	1.0	2.6	FALSE
18072	2.0	3.2	FALSE
18172	3.4	4.4	FALSE
18217	2.8	3.8	FALSE
18221	2.8	3.2	FALSE
18229	1.6	1.6	FALSE
18239	1.0	1.5	FALSE
18296	1.2	3.6	FALSE
18299	3.2	4.2	FALSE
18300	4.0	4.4	TRUE
18317	2.6	2.3	FALSE
18348	1.6	3.0	FALSE
18365	1.0	1.0	FALSE
18366	1.6	2.6	FALSE
18422	1.2	2.8	FALSE
18429	2.2	3.0	FALSE
18454	1.4	1.4	FALSE
18458	2.333333333333330	3.5	FALSE
18467	1.4	2.4	FALSE
18502	2.4	2.4	FALSE
18531	1.2	2.4	FALSE
18603	3.4	3.4	FALSE
18690	1.2	1.6	FALSE
18704	1.6	2.8	FALSE
18705	1.2	2.6	FALSE
18736	1.6666666666666700	1.6666666666666700	FALSE
18738	1.0	2.6666666666666700	FALSE
18751	1.2	2.8	FALSE
18758	2.75	3.75	FALSE
18759	2.0	4.2	FALSE
18830	1.4	3.4	FALSE
18840	3.8	4.2	FALSE
18857	3.0	3.6	FALSE
18926	1.4	1.8	FALSE
18927	1.0	1.0	FALSE
18957	3.4	3.4	FALSE
18974	2.2	2.8	FALSE
18994	4.0	4.6	TRUE
19015	3.0	3.8	FALSE
19116	2.8	4.0	FALSE
19117	3.4	4.0	FALSE
19121	2.1	3.3	FALSE
19186	4.0	4.6	TRUE
19187	5.0	5.0	TRUE
19193	3.2	4.2	FALSE
19197	2.0	2.0	FALSE
19215	4.4	4.6	TRUE
19235	4.6	5.0	TRUE
19236	4.2	4.6	TRUE
19251	1.4	2.2	FALSE
19254	3.2	4.0	FALSE
19262	1.8	1.8	FALSE
19345	1.2	2.0	FALSE
19362	1.8	2.0	FALSE
19380	3.4	4.2	FALSE
19399	3.9	4.7	FALSE
19408	1.0	1.5	FALSE
19429	3.4	4.6	FALSE
19447	2.4	3.6	FALSE
19460	1.2	1.8	FALSE
19465	1.6	1.4	FALSE
19483	2.8	3.4	FALSE
19530	1.0	2.333333333333330	FALSE
19534	1.4	2.6	FALSE
19546	1.4	2.6	FALSE
19572	4.7	5.0	TRUE
19580	2.8	3.0	FALSE
19586	1.8	2.8	FALSE
19592	2.0	3.0	FALSE
19593	1.6	2.2	FALSE
19602	1.4	4.0	FALSE
19610	2.4	3.2	FALSE
19621	1.6	3.4	FALSE
19629	2.8	4.0	FALSE
19630	1.2	2.8	FALSE
19652	1.6	2.4	FALSE
19669	3.0	3.8	FALSE
19670	2.2	3.4	FALSE
19691	1.25	2.25	FALSE
19699	1.2	1.8	FALSE
19708	2.0	2.4	FALSE
19753	4.733333333333330	4.8	TRUE
19754	4.6	4.6	TRUE
19837	2.0	3.2	FALSE
19850	1.4	2.6	FALSE
19851	4.8	4.8	TRUE
19854	2.6	4.0	FALSE
19858	1.2	3.2	FALSE
19867	2.8	4.0	FALSE
19874	3.0	4.0	FALSE
19956	2.0	2.75	FALSE
19981	4.25	4.25	TRUE
19999	3.4	4.2	FALSE
20000	3.8	4.6	FALSE
20003	1.0	2.4	FALSE
20006	1.2	1.6	FALSE
20021	4.4	3.8	FALSE
20051	1.8	3.4	FALSE
20055	2.0	3.2	FALSE
20082	1.8	3.0	FALSE
20116	1.4	1.4	FALSE
20121	1.4	3.0	FALSE
20129	4.5	5.0	TRUE
20147	4.4	4.2	TRUE
20152	2.4	3.8	FALSE
20157	2.0	3.6	FALSE
20173	4.0	4.4	TRUE
20190	1.8	3.6	FALSE
20200	1.6	4.4	FALSE
20205	1.0	2.0	FALSE
20212	2.6	4.0	FALSE
20224	1.0	1.2	FALSE
20228	1.4	3.4	FALSE
20255	3.6	3.8	FALSE
20268	2.0	2.2	FALSE
20283	2.0	3.6	FALSE
20299	1.0	2.4	FALSE
20306	4.4	4.666666666666670	TRUE
20322	1.4	3.1	FALSE
20332	1.4444444444444400	2.6666666666666700	FALSE
20333	1.0	1.25	FALSE
20358	1.25	2.25	FALSE
20367	1.4	1.4	FALSE
20378	4.4	4.6	TRUE
20391	1.8	2.4	FALSE
20404	1.6	2.4	FALSE
20452	1.4	3.0	FALSE
20453	1.4	2.8	FALSE
20462	3.8	4.6	FALSE
20494	1.6	3.6	FALSE
20502	3.2	4.2	FALSE
20503	2.4	3.4	FALSE
20510	1.0	1.2	FALSE
20520	2.4	2.4	FALSE
20527	4.0	4.6	TRUE
20528	4.133333333333330	4.466666666666670	TRUE
20533	3.0	4.0	FALSE
20537	1.25	2.75	FALSE
20559	2.6	3.4	FALSE
20560	1.5	4.25	FALSE
20579	3.4	4.0	FALSE
20601	1.75	3.0	FALSE
20607	2.0	4.4	FALSE
20628	1.0	1.8	FALSE
20663	3.6	4.5	FALSE
20672	2.2	3.2	FALSE
20688	1.6	1.6	FALSE
20696	4.4	4.4	TRUE
20701	1.6	3.4	FALSE
20709	1.6	3.4	FALSE
20714	4.4	4.8	TRUE
20723	4.45	4.85	TRUE
20731	3.4	4.2	FALSE
20733	2.6	3.6	FALSE
20757	1.5	2.0	FALSE
20769	2.8	3.6	FALSE
20812	2.4	2.4	FALSE
20838	4.6	4.6	TRUE
20863	2.6666666666666700	2.6666666666666700	FALSE
20885	3.8	4.0	FALSE
20886	3.2	5.0	FALSE
20956	1.8	2.4	FALSE
20960	1.4	1.8	FALSE
20980	4.1	4.4	TRUE
20986	1.2	1.6	FALSE
20993	2.6	2.8	FALSE
21060	3.6666666666666700	4.333333333333330	FALSE
21061	2.4	3.6	FALSE
21087	3.4	3.8	FALSE
21109	2.8	5.0	FALSE
21136	3.6	4.2	FALSE
21182	3.4	4.4	FALSE
21183	3.0	3.6666666666666700	FALSE
21193	1.4	2.6	FALSE
21198	1.25	2.375	FALSE
21199	1.25	2.75	FALSE
21227	1.75	1.75	FALSE
21273	2.2	3.4	FALSE
21294	1.4	3.2	FALSE
21323	1.0	3.2	FALSE
21324	4.2	5.0	TRUE
21336	1.4	2.6	FALSE
21337	2.4	3.2	FALSE
21365	2.0	2.2	FALSE
21370	1.6	3.4	FALSE
21375	3.8	4.4	FALSE
21376	4.8	4.8	TRUE
21377	4.0	4.8	TRUE
21391	1.0	1.3333333333333300	FALSE
21395	1.2	2.0	FALSE
21402	2.0	2.0	FALSE
21408	2.0	3.25	FALSE
21458	1.2	2.2	FALSE
21461	2.333333333333330	2.6666666666666700	FALSE
21479	1.4	3.0	FALSE
21494	4.6	4.4	TRUE
21501	4.2	4.4	TRUE
21521	2.6	4.0	FALSE
21529	3.8	4.0	FALSE
21550	1.2	2.4	FALSE
21565	2.4	3.2	FALSE
21573	4.2	4.6	TRUE
21610	1.6	3.0	FALSE
21612	3.2	4.4	FALSE
21628	1.8	2.6	FALSE
21636	4.6	4.8	TRUE
21643	3.9	4.2	FALSE
21662	2.0	2.25	FALSE
21663	1.0	3.0	FALSE
21674	1.2	3.4	FALSE
21688	1.8	2.6	FALSE
21732	1.0	2.4	FALSE
21736	1.4	1.4	FALSE
21738	1.75	3.25	FALSE
21745	1.4	1.4	FALSE
21750	1.4	2.0	FALSE
21756	1.0	2.6	FALSE
21851	1.8	3.8	FALSE
21856	1.2	2.2	FALSE
21861	1.0	2.8	FALSE
21871	3.8	4.6	FALSE
21874	2.8	3.6	FALSE
21876	1.2	2.0	FALSE
21878	2.8	3.8	FALSE
21879	2.4	3.0	FALSE
21920	1.6	2.8	FALSE
21937	2.6	2.6	FALSE
21938	1.4	2.6	FALSE
21970	2.4	4.0	FALSE
21994	1.736842105263160	3.210526315789470	FALSE
22006	1.8	3.4	FALSE
22008	1.2	2.8	FALSE
22015	2.8	3.2	FALSE
22027	2.8	3.6	FALSE
22035	2.6	3.2	FALSE
22047	3.6	3.0	FALSE
22050	2.4	3.8	FALSE
22086	2.4	2.6	FALSE
22087	2.4	3.5	FALSE
22095	3.6	4.2	FALSE
22127	1.4	2.8	FALSE
22128	2.4	3.4	FALSE
22174	1.2	1.4	FALSE
22184	2.4	3.2	FALSE
22234	3.6	4.0	FALSE
22251	1.0	1.0	FALSE
22261	2.8	3.4	FALSE
22264	1.8	2.8	FALSE
22285	3.4	4.0	FALSE
22297	1.4	2.2	FALSE
22298	2.75	3.75	FALSE
22303	3.8	4.4	FALSE
22347	1.4	2.6	FALSE
22366	2.75	3.75	FALSE
22367	1.4	1.4	FALSE
22385	4.0	4.6	TRUE
22386	1.75	3.9166666666666700	FALSE
22407	1.0	2.2	FALSE
22435	2.2	3.4	FALSE
22488	3.7	4.1	FALSE
22504	1.2	1.4	FALSE
22508	1.0	3.2	FALSE
22517	1.2	1.2	FALSE
22521	3.2	4.4	FALSE
22534	2.2	3.2	FALSE
22557	1.2	3.6	FALSE
22559	1.5	3.0	FALSE
22568	2.2	4.8	FALSE
22610	2.0	4.6	FALSE
22611	2.0	4.0	FALSE
22627	1.4	1.6	FALSE
22632	1.75	3.0	FALSE
22633	1.6	2.4	FALSE
22673	1.6	3.8	FALSE
22674	1.4	2.2	FALSE
22679	1.0	1.6	FALSE
22726	2.4	4.0	FALSE
22740	4.2	4.6	TRUE
22744	1.0	1.2	FALSE
22756	2.2	3.2	FALSE
22774	4.6	4.8	TRUE
22780	3.25	3.75	FALSE
22810	1.6	3.2	FALSE
22850	3.6	3.8	FALSE
22866	4.0	4.8	TRUE
22887	2.75	3.25	FALSE
22890	1.2	1.7	FALSE
22902	4.8	4.8	TRUE
22903	4.2	5.0	TRUE
22928	1.6	1.8	FALSE
22944	2.25	2.25	FALSE
22952	2.857142857142860	3.142857142857140	FALSE
22953	2.0	3.8	FALSE
22969	2.8	3.0	FALSE
22981	1.4	2.2	FALSE
22986	1.6	2.6	FALSE
23014	3.0	4.4	FALSE
23015	2.5	3.75	FALSE
23051	2.0	2.6	FALSE
23070	2.0	3.6	FALSE
23071	1.8	2.8	FALSE
23085	1.0	3.4	FALSE
23099	1.2	2.4	FALSE
23128	2.6	4.2	FALSE
23143	2.0	3.2	FALSE
23148	1.2	4.0	FALSE
23235	4.25	4.5	TRUE
23242	1.8	3.4	FALSE
23254	2.75	4.0	FALSE
23280	4.6	4.6	TRUE
23281	4.6	5.0	TRUE
23327	2.6	3.4	FALSE
23408	3.933333333333330	4.733333333333330	FALSE
23412	2.4	3.2	FALSE
23446	3.8	3.8	FALSE
23454	1.2	2.2	FALSE
23455	1.0	2.25	FALSE
23456	2.4	2.6	FALSE
23476	2.2	4.2	FALSE
23506	1.6	2.2	FALSE
23515	1.6	2.4	FALSE
23549	2.2	2.8	FALSE
23550	1.4	2.0	FALSE
23601	1.2	3.0	FALSE
23609	1.6	2.6	FALSE
23641	1.6	2.0	FALSE
23668	1.4	3.2	FALSE
23705	3.2	3.8	FALSE
23706	4.0	4.8	TRUE
23710	2.8	4.0	FALSE
23717	1.8	2.4	FALSE
23731	1.0	2.6	FALSE
23756	2.6	3.0	FALSE
23815	1.4	3.2	FALSE
23816	3.0	4.6	FALSE
23856	3.4	3.6	FALSE
23867	3.0	4.6	FALSE
23870	2.2	2.8	FALSE
23884	1.2	1.4	FALSE
23886	1.0	1.6	FALSE
23903	2.6	4.0	FALSE
23914	1.4	2.6	FALSE
23917	3.2	3.8	FALSE
23923	1.6	2.6	FALSE
23933	1.8	2.0	FALSE
23948	1.0	1.4	FALSE
23975	2.2	3.6	FALSE
24019	2.0	4.0	FALSE
24024	1.8	1.6	FALSE
24047	2.6	3.0	FALSE
24073	2.0	3.5	FALSE
24118	1.375	2.875	FALSE
24127	1.75	3.0	FALSE
24138	1.8	3.4	FALSE
24180	2.2	3.0	FALSE
24187	1.75	2.5	FALSE
24197	1.6	3.0	FALSE
24201	4.0	4.2	TRUE
24210	2.2	4.2	FALSE
24272	1.7777777777777800	3.2222222222222200	FALSE
24296	2.3	3.8	FALSE
24297	1.56	3.16	FALSE
24308	1.0	1.0	FALSE
24321	4.2	4.0	TRUE
24333	1.5	3.75	FALSE
24334	2.0	2.75	FALSE
24343	1.2	1.6	FALSE
24354	2.0	2.4	FALSE
24386	4.8	4.8	TRUE
24387	5.0	5.0	TRUE
24392	2.6	4.4	FALSE
24396	4.4	4.8	TRUE
24397	2.4	3.2	FALSE
24419	3.8	4.4	FALSE
24429	1.4	3.4	FALSE
24449	3.2	4.8	FALSE
24461	2.6	2.9	FALSE
24472	4.2	4.2	TRUE
24484	2.2	2.6	FALSE
24494	1.0	1.3333333333333300	FALSE
24510	1.2	1.2	FALSE
24521	3.4	3.6	FALSE
24523	1.0	3.0	FALSE
24532	1.0	1.2	FALSE
24544	1.0	1.0	FALSE
24548	1.0	1.2	FALSE
24555	1.25	1.25	FALSE
24566	2.8	4.0	FALSE
24580	2.4	3.4	FALSE
24599	1.4	2.2	FALSE
24605	2.5	3.25	FALSE
24615	3.4	4.6	FALSE
24630	2.0	2.4	FALSE
24637	1.6	2.6	FALSE
24645	3.2	4.2	FALSE
24646	3.6	4.8	FALSE
24650	1.2	2.0	FALSE
24687	4.0	4.2	TRUE
24704	2.0	3.2	FALSE
24707	1.25	2.25	FALSE
24710	1.7	3.0	FALSE
24722	3.6	3.4	FALSE
24731	2.6	3.6	FALSE
24742	2.4	3.1	FALSE
24753	2.5	3.75	FALSE
24758	1.6	3.2	FALSE
24771	4.2	4.4	TRUE
24779	1.8	2.0	FALSE
24792	1.0	2.6	FALSE
24813	3.6	4.2	FALSE
24822	2.4	3.8	FALSE
24826	3.2	3.2	FALSE
24855	1.5	1.5	FALSE
24908	1.0	2.4	FALSE
24937	1.0	1.6	FALSE
24950	1.6	3.8	FALSE
24951	1.6	1.6	FALSE
24967	2.0	3.333333333333330	FALSE
24991	1.4	2.4	FALSE
25015	2.0	3.4	FALSE
25044	1.75	1.75	FALSE
25057	2.8	4.8	FALSE
25058	3.2	4.4	FALSE
25088	4.0	4.6	TRUE
25177	2.8	3.0	FALSE
25180	1.4	1.8	FALSE
25316	4.8	4.6	TRUE
25317	4.2	4.8	TRUE
25318	1.9	3.5	FALSE
25330	3.733333333333330	4.133333333333330	FALSE
25342	2.4	3.2	FALSE
25363	1.4	2.4	FALSE
25391	2.8	2.8	FALSE
25399	1.2	2.8	FALSE
25410	4.3	4.5	TRUE
25422	2.071428571428570	2.857142857142860	FALSE
25441	1.0	1.6	FALSE
25488	1.6	2.6	FALSE
25499	4.2	4.4	TRUE
25502	1.0	1.0	FALSE
25537	1.6	1.8	FALSE
25586	2.8	3.4	FALSE
25617	3.0	4.0	FALSE
25622	2.0	1.6	FALSE
25666	4.2	4.4	TRUE
25679	1.8	2.6	FALSE
25681	1.8	2.8	FALSE
25686	1.6	2.2	FALSE
25695	3.4	4.2	FALSE
25703	2.2	3.6	FALSE
25705	3.8	3.8	FALSE
25708	1.6	2.3	FALSE
25725	1.4	2.4	FALSE
25733	2.2	3.4	FALSE
25734	4.0	4.2	TRUE
25756	3.2	4.2	FALSE
25789	2.2	2.6	FALSE
25820	1.6	2.2	FALSE
25851	3.6	4.1	FALSE
25853	2.4	2.8	FALSE
25882	3.6	3.8	FALSE
25908	1.6	2.4	FALSE
25947	1.0	2.2	FALSE
25948	1.6	3.8	FALSE
25958	4.4	4.8	TRUE
25959	4.8	5.0	TRUE
25964	2.5	2.5	FALSE
25972	2.8	4.6	FALSE
25976	3.0	3.6	FALSE
25977	3.0	4.0	FALSE
25987	1.6	3.8	FALSE
25992	1.2	4.0	FALSE
25994	3.2	4.0	FALSE
26019	1.5	1.75	FALSE
26069	4.8	4.8	TRUE
26086	1.0	2.5	FALSE
26093	1.4	2.8	FALSE
26096	1.0	1.4	FALSE
26107	1.2	2.2	FALSE
26116	1.2	1.8	FALSE
26117	1.2	1.6	FALSE
26153	3.2	4.4	FALSE
26163	4.4	4.4	TRUE
26169	1.5	4.25	FALSE
26192	1.6666666666666700	3.0	FALSE
26226	1.1	2.8	FALSE
26251	1.0	3.0	FALSE
26274	4.1	4.6	TRUE
